item,itemLabel,image,article,utgivelsesdato
"http://www.wikidata.org/entity/Q7829601","Towdie","http://commons.wikimedia.org/wiki/Special:FilePath/Towdie%20Cover%20Art.png","https://en.wikipedia.org/wiki/Towdie","1994-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q11350083","Rail Chase 2","http://commons.wikimedia.org/wiki/Special:FilePath/Rail%20Chase%202.jpg","https://en.wikipedia.org/wiki/Rail_Chase_2","1994-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q389929","XBill","http://commons.wikimedia.org/wiki/Special:FilePath/Gnome-xbill%20level%2020%20gnome-games%201.4.0.3%20sshot20040803.png","https://en.wikipedia.org/wiki/XBill","1994-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q651591","Transport Tycoon","http://commons.wikimedia.org/wiki/Special:FilePath/Openttd%20transport%20tycoon-terabass.jpg","https://no.wikipedia.org/wiki/Transport_Tycoon","1994-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q150294","Mortal Kombat","http://commons.wikimedia.org/wiki/Special:FilePath/MortalKombat1992LegacyScreenshot.png","https://en.wikipedia.org/wiki/Mortal_Kombat_(1992_video_game)","1993-12-24T00:00:00Z"
"http://www.wikidata.org/entity/Q644433","Gabriel Knight: Sins of the Fathers","http://commons.wikimedia.org/wiki/Special:FilePath/Sierra-Gabriel-Knight-Sins-of-the-Fathers.jpg","https://en.wikipedia.org/wiki/Gabriel_Knight:_Sins_of_the_Fathers","1993-12-17T00:00:00Z"
"http://www.wikidata.org/entity/Q2684056","Indiana Jones and the Last Crusade: The Action Game","http://commons.wikimedia.org/wiki/Special:FilePath/Indiana%20Jones%20sur%20Atari%20520ST%20%2816349447163%29.jpg","https://en.wikipedia.org/wiki/Indiana_Jones_and_the_Last_Crusade:_The_Action_Game","1993-12-01T00:00:00Z"
"http://www.wikidata.org/entity/Q941354","Sunset Riders X & Sunset Fingers X for SNES","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20189.JPG","https://en.wikipedia.org/wiki/Sunset_Riders","1993-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2047418","Twilight Zone","http://commons.wikimedia.org/wiki/Special:FilePath/Twilight%20Zone%20pinball.jpg","https://en.wikipedia.org/wiki/Twilight_Zone_(pinball)","1993-04-05T00:00:00Z"
"http://www.wikidata.org/entity/Q1018343","Buzz Aldrin's Race Into Space","http://commons.wikimedia.org/wiki/Special:FilePath/RIS%20screenshot%20v1.1.0.02%20%28pandora%20game%20port%29.png","https://en.wikipedia.org/wiki/Buzz_Aldrin%27s_Race_Into_Space","1993-03-11T00:00:00Z"
"http://www.wikidata.org/entity/Q1114596","Space Quest V","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-SpaceQuest%205.jpg","https://en.wikipedia.org/wiki/Space_Quest_V","1993-02-05T00:00:00Z"
"http://www.wikidata.org/entity/Q25396684","Adventures of Buratino","http://commons.wikimedia.org/wiki/Special:FilePath/Buratino-intro.gif","https://en.wikipedia.org/wiki/The_Adventures_of_Buratino_(video_game)","1993-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3702876","Police Quest: Open Season","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-PoliceQuest4.jpg","https://en.wikipedia.org/wiki/Police_Quest:_Open_Season","1993-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q930283","Lost Secret of the Rainforest","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-LostSecretoftheRainforest.jpg","https://en.wikipedia.org/wiki/Lost_Secret_of_the_Rainforest","1993-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3417638","Raiden II","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20190.JPG","https://en.wikipedia.org/wiki/Raiden_II","1993-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1269114","Freddy Pharkas: Frontier Pharmacist","http://commons.wikimedia.org/wiki/Special:FilePath/Freddy%20Pharkas%20Frontier%20Pharmacist.jpg","https://en.wikipedia.org/wiki/Freddy_Pharkas:_Frontier_Pharmacist","1993-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7166337","Pepper's Adventures in Time","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-PeppersAdventureinTime.jpg","https://en.wikipedia.org/wiki/Pepper%27s_Adventures_in_Time","1993-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q173626","Pac-Man","http://commons.wikimedia.org/wiki/Special:FilePath/Pac-Man%20gameplay%20%281x%20pixel-perfect%20recreation%29.png","https://nn.wikipedia.org/wiki/Pac-Man","1993-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1883608","Maelstrom","http://commons.wikimedia.org/wiki/Special:FilePath/Maelstrom%20screenshot.png","https://en.wikipedia.org/wiki/Maelstrom_(1992_video_game)","1992-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1849822","Virtua Racing","http://commons.wikimedia.org/wiki/Special:FilePath/VR%20Virtua%20Racing.jpg","https://en.wikipedia.org/wiki/Virtua_Racing","1992-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1742200","King's Quest VI","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-KingsQuest6.jpg","https://en.wikipedia.org/wiki/King%27s_Quest_VI","1992-09-30T00:00:00Z"
"http://www.wikidata.org/entity/Q1618401","King's Quest V","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-KingsQuest5.jpg","https://en.wikipedia.org/wiki/King%27s_Quest_V","1992-06-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2521841","Ultima VI: The False Prophet","http://commons.wikimedia.org/wiki/Special:FilePath/Startbildschirm%20Ultima%20VI%20%28deutsch%29.jpeg","https://en.wikipedia.org/wiki/Ultima_VI:_The_False_Prophet","1992-04-03T00:00:00Z"
"http://www.wikidata.org/entity/Q2707982","XPilot","http://commons.wikimedia.org/wiki/Special:FilePath/Xpilotscreen.jpg","https://en.wikipedia.org/wiki/XPilot","1992-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1192945","The Dagger of Amon Ra","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-DaggerofAmonRa.jpg","https://en.wikipedia.org/wiki/The_Dagger_of_Amon_Ra","1992-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7200875","Plan 9 from Outer Space","http://commons.wikimedia.org/wiki/Special:FilePath/Plan%209%20Alternative%20poster.jpg","https://en.wikipedia.org/wiki/Plan_9_from_Outer_Space_(video_game)","1992-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q4876171","BeamWars","http://commons.wikimedia.org/wiki/Special:FilePath/BeamWars--.png","https://en.wikipedia.org/wiki/BeamWars","1992-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2623667","Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work","http://commons.wikimedia.org/wiki/Special:FilePath/Leisure-Suit-Larry-5.jpg","https://no.wikipedia.org/wiki/Leisure_Suit_Larry_5:_Passionate_Patti_Does_a_Little_Undercover_Work","1991-09-07T00:00:00Z"
"http://www.wikidata.org/entity/Q1198580","Dr. Mario","http://commons.wikimedia.org/wiki/Special:FilePath/Vsdrmario.jpg","https://en.wikipedia.org/wiki/Dr._Mario","1991-06-27T00:00:00Z"
"http://www.wikidata.org/entity/Q1707018","The Simpsons","http://commons.wikimedia.org/wiki/Special:FilePath/The%20Simpsons%20Arcade%20Game.jpg","https://en.wikipedia.org/wiki/The_Simpsons_(video_game)","1991-03-04T00:00:00Z"
"http://www.wikidata.org/entity/Q955755","Space Quest IV","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-SpaceQuest4.jpg","https://en.wikipedia.org/wiki/Space_Quest_IV","1991-03-04T00:00:00Z"
"http://www.wikidata.org/entity/Q1330205","Paperboy","http://commons.wikimedia.org/wiki/Special:FilePath/Cpc464.computer.750pix.jpg","https://en.wikipedia.org/wiki/Paperboy_(video_game)","1991-01-30T00:00:00Z"
"http://www.wikidata.org/entity/Q3805702","Jackie Chan's Action Kung Fu","http://commons.wikimedia.org/wiki/Special:FilePath/JackieChanNES%20texttitle.png","https://en.wikipedia.org/wiki/Jackie_Chan%27s_Action_Kung_Fu","1991-01-25T00:00:00Z"
"http://www.wikidata.org/entity/Q2414187","The Shadow of Yserbius","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOn-Line-Yserbius.jpg","https://en.wikipedia.org/wiki/The_Shadow_of_Yserbius","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3907267","Police Quest III: The Kindred","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-PoliceQuest3.jpg","https://en.wikipedia.org/wiki/Police_Quest_III:_The_Kindred","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q970426","Jones in the Fast Lane","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-JonesintheFastLane.jpg","https://en.wikipedia.org/wiki/Jones_in_the_Fast_Lane","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3563697","Vroom","http://commons.wikimedia.org/wiki/Special:FilePath/Vroom.JPG","https://en.wikipedia.org/wiki/Vroom_(video_game)","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1953575","Qix","http://commons.wikimedia.org/wiki/Special:FilePath/Qix%20Arcade.jpg","https://en.wikipedia.org/wiki/Qix","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7805168","Time Traveler","http://commons.wikimedia.org/wiki/Special:FilePath/Arcade%20complete%20view.jpg","https://en.wikipedia.org/wiki/Time_Traveler_(video_game)","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q13649739","Mixed-Up Fairy Tales","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-MixedUpFairyTales.jpg","https://en.wikipedia.org/wiki/Mixed-Up_Fairy_Tales","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2993575","Conquests of the Longbow: The Legend of Robin Hood","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-ConquestoftheLongbow.jpg","https://en.wikipedia.org/wiki/Conquests_of_the_Longbow:_The_Legend_of_Robin_Hood","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3047071","EcoQuest: The Search for Cetus","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-EcoQuest.jpg","https://en.wikipedia.org/wiki/EcoQuest:_The_Search_for_Cetus","1991-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q933328","DuckTales","http://commons.wikimedia.org/wiki/Special:FilePath/Ducktales%20cartridge.jpg","https://en.wikipedia.org/wiki/DuckTales_(video_game)","1990-12-14T00:00:00Z"
"http://www.wikidata.org/entity/Q88759","Bubble Bobble","http://commons.wikimedia.org/wiki/Special:FilePath/Bubble%20Bobble%20arcade%20machine.jpg","https://nn.wikipedia.org/wiki/Bubble_Bobble","1990-10-26T00:00:00Z"
"http://www.wikidata.org/entity/Q11331835","Fire Hawk: Thexder - The Second Contact","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-Thexder2.jpg","https://en.wikipedia.org/wiki/Fire_Hawk:_Thexder_-_The_Second_Contact","1990-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3519191","Tetris","http://commons.wikimedia.org/wiki/Special:FilePath/Game%20Boy%20with%20Tetris%20cartridge.jpg","https://en.wikipedia.org/wiki/Tetris_(Game_Boy_video_game)","1990-09-28T00:00:00Z"
"http://www.wikidata.org/entity/Q2110427","Super Monaco GP","http://commons.wikimedia.org/wiki/Special:FilePath/Super%20Monaco%20GP.jpg","https://en.wikipedia.org/wiki/Super_Monaco_GP","1990-08-09T00:00:00Z"
"http://www.wikidata.org/entity/Q1886140","Wizardry: Proving Grounds of the Mad Overlord","http://commons.wikimedia.org/wiki/Special:FilePath/Wizardy1.jpg","https://en.wikipedia.org/wiki/Wizardry:_Proving_Grounds_of_the_Mad_Overlord","1990-07-01T00:00:00Z"
"http://www.wikidata.org/entity/Q55605","Boulder Dash","http://commons.wikimedia.org/wiki/Special:FilePath/Boulder%20Dash%20Cover%20Art%201984-1988.jpg","https://en.wikipedia.org/wiki/Boulder_Dash_(video_game)","1990-06-01T00:00:00Z"
"http://www.wikidata.org/entity/Q374820","Darius","http://commons.wikimedia.org/wiki/Special:FilePath/DARIUS.jpg","https://en.wikipedia.org/wiki/Darius_(video_game)","1990-03-16T00:00:00Z"
"http://www.wikidata.org/entity/Q220665","Space Invaders","http://commons.wikimedia.org/wiki/Special:FilePath/Space%20Invaders.JPG","https://nn.wikipedia.org/wiki/Space_Invaders","1990-03-02T00:00:00Z"
"http://www.wikidata.org/entity/Q785278","Pac-Mania","http://commons.wikimedia.org/wiki/Special:FilePath/Pac-Mania%20gameplay.png","https://en.wikipedia.org/wiki/Pac-Mania","1990-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q244140","Angband","http://commons.wikimedia.org/wiki/Special:FilePath/Angband.png","https://en.wikipedia.org/wiki/Angband_(video_game)","1990-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2070508","Gnop!","http://commons.wikimedia.org/wiki/Special:FilePath/Gnop%21.svg","https://en.wikipedia.org/wiki/Gnop!","1990-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2268000","The Colonel's Bequest","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-ColonelsBequest.jpg","https://en.wikipedia.org/wiki/The_Colonel%27s_Bequest","1990-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2498436","Leisure Suit Larry 3: Passionate Patti in Pursuit of the Pulsating Pectorals","http://commons.wikimedia.org/wiki/Special:FilePath/Leisure-Suit-Larry-3.jpg","https://no.wikipedia.org/wiki/Leisure_Suit_Larry_3:_Passionate_Patti_in_Pursuit_of_the_Pulsating_Pectorals","1989-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2601198","Alleyway","http://commons.wikimedia.org/wiki/Special:FilePath/Alleyway%20GB.jpg","https://en.wikipedia.org/wiki/Alleyway_(video_game)","1989-04-21T00:00:00Z"
"http://www.wikidata.org/entity/Q3965806","Space Quest III","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-SpaceQuest3.jpg","https://en.wikipedia.org/wiki/Space_Quest_III","1989-03-24T00:00:00Z"
"http://www.wikidata.org/entity/Q721001","Phantasy Star II","http://commons.wikimedia.org/wiki/Special:FilePath/Phantasy-Star-2-1989-Game-Scene.png","https://en.wikipedia.org/wiki/Phantasy_Star_II","1989-03-21T00:00:00Z"
"http://www.wikidata.org/entity/Q1565343","Q*bert","http://commons.wikimedia.org/wiki/Special:FilePath/Commodore%2064%20at%20Video%20Game%20Museum%20in%20Berlin%20%2845946155851%29.jpg","https://en.wikipedia.org/wiki/Q*bert","1989-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1707792","Space Harrier","http://commons.wikimedia.org/wiki/Special:FilePath/Spaceharrier.jpg","https://en.wikipedia.org/wiki/Space_Harrier","1989-01-06T00:00:00Z"
"http://www.wikidata.org/entity/Q2268809","Quest for Glory: So You Want to Be a Hero","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-QuestforGlory.jpg","https://en.wikipedia.org/wiki/Quest_for_Glory:_So_You_Want_to_Be_a_Hero","1989-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3687141","Conquests of Camelot: The Search for the Grail","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-ConquestsofCamelot.jpg","https://en.wikipedia.org/wiki/Conquests_of_Camelot:_The_Search_for_the_Grail","1989-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1442104","The Duel: Test Drive II","http://commons.wikimedia.org/wiki/Special:FilePath/Test%20Drive%20II%20%28Amiga%29.jpg","https://en.wikipedia.org/wiki/The_Duel:_Test_Drive_II","1989-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q126194","Minesweeper","http://commons.wikimedia.org/wiki/Special:FilePath/KMines.png","https://nn.wikipedia.org/wiki/Minesweeper","1989-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q16267365","Harpoon","http://commons.wikimedia.org/wiki/Special:FilePath/51163.jpg","https://en.wikipedia.org/wiki/Harpoon_(video_game)","1989-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2746450","Chip's Challenge","http://commons.wikimedia.org/wiki/Special:FilePath/Tile%20world%20level1.png","https://en.wikipedia.org/wiki/Chip%27s_Challenge","1989-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3907266","Police Quest II: The Vengeance","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-PoliceQuest2.jpg","https://en.wikipedia.org/wiki/Police_Quest_II:_The_Vengeance","1988-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2417526","Leisure Suit Larry Goes Looking for Love (in Several Wrong Places)","http://commons.wikimedia.org/wiki/Special:FilePath/Leisure-Suit-Larry-2.jpg","https://no.wikipedia.org/wiki/Leisure_Suit_Larry_Goes_Looking_for_Love_(in_Several_Wrong_Places)","1988-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q968020","Millipede","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20218.JPG","https://en.wikipedia.org/wiki/Millipede_(video_game)","1988-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1043534","Galaga","http://commons.wikimedia.org/wiki/Special:FilePath/Galaga.jpg","https://en.wikipedia.org/wiki/Galaga","1988-09-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1552491","King's Quest IV: The Perils of Rosella","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-KingsQuest4.jpg","https://en.wikipedia.org/wiki/King%27s_Quest_IV","1988-09-01T00:00:00Z"
"http://www.wikidata.org/entity/Q753850","Ataxx","http://commons.wikimedia.org/wiki/Special:FilePath/Ataxx.gif","https://en.wikipedia.org/wiki/Ataxx","1988-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q407005","Laser Squad","http://commons.wikimedia.org/wiki/Special:FilePath/ZX%20Laser%20Squad.png","https://en.wikipedia.org/wiki/Laser_Squad","1988-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q162098","Netrek","http://commons.wikimedia.org/wiki/Special:FilePath/Netrek-client-cow.png","https://en.wikipedia.org/wiki/Netrek","1988-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3965804","Space Quest II","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-SpaceQuest2.jpg","https://en.wikipedia.org/wiki/Space_Quest_II","1987-11-14T00:00:00Z"
"http://www.wikidata.org/entity/Q390291","Donkey Kong 3","http://commons.wikimedia.org/wiki/Special:FilePath/Game%26watch-donkey-kong-3.jpg","https://en.wikipedia.org/wiki/Donkey_Kong_3","1987-09-15T00:00:00Z"
"http://www.wikidata.org/entity/Q1788165","Spy Hunter","http://commons.wikimedia.org/wiki/Special:FilePath/Spy%20Hunter%20arcade%20cabinet.jpg","https://en.wikipedia.org/wiki/Spy_Hunter","1987-09-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1503511","Street Fighter","http://commons.wikimedia.org/wiki/Special:FilePath/Streetfighter%20Console.jpg","https://en.wikipedia.org/wiki/Street_Fighter_(video_game)","1987-08-12T00:00:00Z"
"http://www.wikidata.org/entity/Q745044","Devil World","http://commons.wikimedia.org/wiki/Special:FilePath/Famicom%20%27Devil%20World%27%20cartridge%20%285158740395%29.jpg","https://nn.wikipedia.org/wiki/Devil_World","1987-07-15T00:00:00Z"
"http://www.wikidata.org/entity/Q590699","Leisure Suit Larry in the Land of the Lounge Lizards","http://commons.wikimedia.org/wiki/Special:FilePath/Leisure-Suit-Larry-1.jpg","https://no.wikipedia.org/wiki/Leisure_Suit_Larry_in_the_Land_of_the_Lounge_Lizards","1987-07-05T00:00:00Z"
"http://www.wikidata.org/entity/Q55673","R-Type","http://commons.wikimedia.org/wiki/Special:FilePath/R-Type%20video%20game%20machine.jpg","https://en.wikipedia.org/wiki/R-Type","1987-07-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1014915","BurgerTime","http://commons.wikimedia.org/wiki/Special:FilePath/BurgerTime%20Arcade%20Video%20Game.jpg","https://en.wikipedia.org/wiki/BurgerTime","1987-05-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7604356","Stationfall","http://commons.wikimedia.org/wiki/Special:FilePath/Screenshot%20Stationfall%20%28Infocom%2C%201986%29.jpg","https://en.wikipedia.org/wiki/Stationfall","1987-04-30T00:00:00Z"
"http://www.wikidata.org/entity/Q593241","Ballerburg","http://commons.wikimedia.org/wiki/Special:FilePath/Ballerburg.png","https://en.wikipedia.org/wiki/Ballerburg","1987-04-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3907264","Police Quest: In Pursuit of the Death Angel","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-PoliceQuest1.jpg","https://en.wikipedia.org/wiki/Police_Quest:_In_Pursuit_of_the_Death_Angel","1987-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q4412717","Mixed-Up Mother Goose","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-MixedUpMotherGoose-Original.jpg","https://en.wikipedia.org/wiki/Mixed-Up_Mother_Goose","1987-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q13630627","Hollywood Hijinx","http://commons.wikimedia.org/wiki/Special:FilePath/Screenshot%20Hollywood%20Hijinx%20%28Infocom%2C%201987%29.jpg","https://en.wikipedia.org/wiki/Hollywood_Hijinx","1986-12-15T00:00:00Z"
"http://www.wikidata.org/entity/Q12384","Donkey Kong","http://commons.wikimedia.org/wiki/Special:FilePath/Donkey%20Kong%20arcade.jpg","https://nn.wikipedia.org/wiki/1981-dataspelet_Donkey_Kong","1986-10-15T00:00:00Z"
"http://www.wikidata.org/entity/Q3965803","Space Quest I","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-SpaceQuest1%20EGA.jpg","https://en.wikipedia.org/wiki/Space_Quest_I","1986-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1742195","King's Quest III: To Heir Is Human","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-KingsQuest3.jpg","https://en.wikipedia.org/wiki/King%27s_Quest_III","1986-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1142287","Out Run","http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg","https://en.wikipedia.org/wiki/Out_Run","1986-09-20T00:00:00Z"
"http://www.wikidata.org/entity/Q1066657","Ice Climber","http://commons.wikimedia.org/wiki/Special:FilePath/LVL%20Up%20Expo%202022%20Las%20Vegas%20Convention%20Center.jpg","https://no.wikipedia.org/wiki/Ice_Climber","1986-09-01T00:00:00Z"
"http://www.wikidata.org/entity/Q610968","Mario Bros.","http://commons.wikimedia.org/wiki/Special:FilePath/Mario%20Bros.%20cabinet%20at%20PAX%20East%202014.png","https://nn.wikipedia.org/wiki/Mario_Bros.","1986-09-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1076255","Choplifter","http://commons.wikimedia.org/wiki/Special:FilePath/Commodore%20Educator64%20open%20choplifter.jpg","https://en.wikipedia.org/wiki/Choplifter","1986-06-26T00:00:00Z"
"http://www.wikidata.org/entity/Q5625472","Gyrodine","http://commons.wikimedia.org/wiki/Special:FilePath/Gyrodine%20update.jpg","https://en.wikipedia.org/wiki/Gyrodine","1986-03-13T00:00:00Z"
"http://www.wikidata.org/entity/Q56147096","Reversi Champion","http://commons.wikimedia.org/wiki/Special:FilePath/Reversi%20Champion%20-%20Repr%C3%A9sentation%20%C3%A9cran%20Oric.png","https://en.wikipedia.org/wiki/Reversi_Champion","1986-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1141199","Super Sprint","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20185.JPG","https://en.wikipedia.org/wiki/Super_Sprint","1986-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q5304809","Drag Race Eliminator","http://commons.wikimedia.org/wiki/Special:FilePath/Dre2.png","https://en.wikipedia.org/wiki/Drag_Race_Eliminator","1986-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q56298370","Breakers","http://commons.wikimedia.org/wiki/Special:FilePath/Screenshot%20Breakers%20%28Synapse%2C%201986%29.jpg","https://en.wikipedia.org/wiki/Breakers_(1986_video_game)","1986-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1575476","Hang-On","http://commons.wikimedia.org/wiki/Special:FilePath/Sega%20Hang%20on%20Arcade%20Automat.jpg","https://en.wikipedia.org/wiki/Hang-On","1985-12-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2752616","Pac-Land","http://commons.wikimedia.org/wiki/Special:FilePath/Pac-Land%20gameplay%20ss.png","https://en.wikipedia.org/wiki/Pac-Land","1985-11-21T00:00:00Z"
"http://www.wikidata.org/entity/Q734758","Gauntlet","http://commons.wikimedia.org/wiki/Special:FilePath/GAUNTLET.jpg","https://en.wikipedia.org/wiki/Gauntlet_(1985_video_game)","1985-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q956303","Ghosts 'n Goblins","http://commons.wikimedia.org/wiki/Special:FilePath/Ni%C3%B1o%20jugando%20al%20ghosts%27n%20goblins.JPG","https://en.wikipedia.org/wiki/Ghosts_%27n_Goblins_(video_game)","1985-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q204105","Dig Dug","http://commons.wikimedia.org/wiki/Special:FilePath/Dig%20Dug%20%28Taizo%20Hori%29%20and%20Pooka%20characters.png","https://en.wikipedia.org/wiki/Dig_Dug","1985-06-04T00:00:00Z"
"http://www.wikidata.org/entity/Q177459","King’s Quest II: Romancing the Throne","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-KingsQuest2.jpg","https://en.wikipedia.org/wiki/King%27s_Quest_II","1985-05-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1424444","Paradroid","http://commons.wikimedia.org/wiki/Special:FilePath/Screenshot%20Paradroid%20GNU.JPG","https://en.wikipedia.org/wiki/Paradroid","1985-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2072141","Oil's Well","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-OilsWell.jpg","https://en.wikipedia.org/wiki/Oil%27s_Well","1985-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q16205643","Where in the World Is Carmen Sandiego?","http://commons.wikimedia.org/wiki/Special:FilePath/Carmen%20Sandiego%20Floppy.jpg","https://en.wikipedia.org/wiki/Where_in_the_World_Is_Carmen_Sandiego%3F_(1985_video_game)","1985-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3274457","Sopwith","http://commons.wikimedia.org/wiki/Special:FilePath/Sopwith-screenshot.png","https://en.wikipedia.org/wiki/Sopwith_(video_game)","1984-12-31T00:00:00Z"
"http://www.wikidata.org/entity/Q1192514","Galaxian","http://commons.wikimedia.org/wiki/Special:FilePath/Midway%20%28USA%29%20Galaxian%20arcade%20machine.jpg","https://en.wikipedia.org/wiki/Galaxian","1984-09-07T00:00:00Z"
"http://www.wikidata.org/entity/Q71910","Tetris","http://commons.wikimedia.org/wiki/Special:FilePath/Emacs%20Tetris%20vector%20based%20detail.svg","https://nn.wikipedia.org/wiki/Tetris","1984-06-06T00:00:00Z"
